97dbc840-8900-1b06-0942-d5f170c02045,Ed Sheeran,England,Pop
f1e86d57-a6b5-11e0-b446-00251188dd67,Die Antwoord,South Africa,Electronica/Dance
3ef0fc32-e8f7-de1e-c573-f442b23b3e20,Sharon Van Etten,United States of America,Alternative/Indie
c09ddb47-74dc-c590-482b-ee7eff7b96f8,Band Aid,N\A,rap/hip hop
a9b6dd4c-e780-4b8e-bdad-246d5cae8625,The Vamps,England,Pop
0332b98c-1d53-4137-a371-631d77b9e84a,John Coltrane,N\A,N\A
e4e7ff9c-a6b5-11e0-b446-00251188dd67,James Blunt,England,Pop
ea40331e-a6b5-11e0-b446-00251188dd67,Solange,United States of America,Soul/R&B
e55b0a06-a6b5-11e0-b446-00251188dd67,The Knife,Sweden,Electronica/Dance
2e6215ef-dd25-66cf-4ac0-893baf8048d8,Icona Pop,Sweden,Electronica/Dance
3cc808e2-16df-1580-7901-7ac384baa454,The Pretenders,United States of America,Soul/R&B
e28227c2-a6b5-11e0-b446-00251188dd67,Jet,Australia,Rock
7f109dc2-2fe5-aea1-d23b-a3463489541b,Men at Work,Australia,Pop
4748d13c-4aac-cc41-69ab-8b10938c2fab,Opeth,Sweden,Rock
bb79410a-624a-4fbf-9788-75cf1affd2ff,Roy Orbison,United States of America,Rock
ee7413ba-a6b5-11e0-b446-00251188dd67,Nick Drake,England,Folk
e7085e5c-a6b5-11e0-b446-00251188dd67,The Raconteurs,United States of America,Alternative/Indie
e6b96eab-a6b5-11e0-b446-00251188dd67,Sublime,United States of America,Alternative/Indie
9cead856-cdf2-270a-fbf6-167109ea5837,Dido,England,Pop
a6c77278-402b-728a-4417-bc9d726424fc,Gnarls Barkley,N\A,N\A
5509a393-1e5e-3da1-b257-188e87ae22df,Owl City,United States of America,Electronica/Dance
55139694-040c-4ed1-9b58-be2b9bd915be,GoldLink,United States,Rap/Hip Hop
e52c8fa8-a6b5-11e0-b446-00251188dd67,The Pussycat Dolls,United States of America,Pop
675b581e-5bf1-e16d-c66d-0f66331f61fb,Shinedown,United States of America,Rock
e591347c-a6b5-11e0-b446-00251188dd67,The All-American Rejects,United States of America,Alternative/Indie
ab3b1789-b0f4-7165-127e-25e3ad098944,Gotye,Australia,Alternative/Indie
e037cd81-4b70-c147-3691-f0d8fea07118,Cake,United States of America,Rock
68ece27d-93de-4ca3-b11f-7732cabb7831,JP Cooper,United Kingdom,Alternative/Indie
3e2e9e18-d57c-4a4e-48f8-df062dfaa3db,Blood Orange,United States of America,Alternative/Indie
e2059ee0-a6b5-11e0-b446-00251188dd67,UNKLE,England,Electronica/Dance
c4ed9b69-62c3-f8fe-2e15-91ba0bac636d,Parov Stelar,Austria,Electronica/Dance
6cc52717-7401-a00c-c09b-26ab1894c05d,Kelela,United States of America,Electronica/Dance
f134ff0a-a6b5-11e0-b446-00251188dd67,Nils Frahm,Germany,Alternative/Indie
e0160a7c-7a90-d6e0-f978-5b9eb6c789d8,Boney M.,Germany,Pop
e742f04c-a6b5-11e0-b446-00251188dd67,Tegan and Sara,Canada,Alternative/Indie
f1b0761f-a6b5-11e0-b446-00251188dd67,Agnes Obel,Denmark,Alternative/Indie
591fa0d2-5948-d9b3-685b-884c37dcb249,Wolfmother,Australia,Rock
3990faaa-fb71-ddbc-4aa3-9e03740d221f,Young the Giant,United States of America,Alternative/Indie
8072fc3c-3265-32c7-4d7a-1bf90ccb978e,Al Green,United States of America,Soul/R&B
ec49fdc8-a6b5-11e0-b446-00251188dd67,Dirty Projectors,United States of America,Alternative/Indie
be775c50-492a-4c98-ba68-c0efff934e4f,FKA twigs,England,Electronica/Dance
811e87f9-125b-a405-1df1-612e4e0ae2aa,Christina Perri,United States of America,Pop
ea419a69-a6b5-11e0-b446-00251188dd67,Sade,England,Pop
a7ca8b27-65c5-8def-afcd-b9b36a658b27,Electric Guest,United States of America,Alternative/Indie
2389cf9c-5024-41e5-bde6-34e1aa50a357,Billie Holiday,United States of America,Jazz
ef81f589-a6b5-11e0-b446-00251188dd67,James Vincent McMorrow,Ireland,Alternative/Indie
0750b55c-b520-6fa1-6012-72de7afa8b53,Joni Mitchell,Canada,Rock
8de61ef5-1f31-bd3a-10f9-34d238281b01,Snakehips,N\A,Alternative/Indie
f01b556a-a6b5-11e0-b446-00251188dd67,Carpenters,United States of America,Pop
58d0c76e-4abc-f47b-238b-c8658668f91e,The Mamas & the Papas,United States of America,Pop
8b28afa3-47e5-4327-b901-9ee0021e6437,America,England,Rock
c7d27c63-4a64-40de-880b-978316f559cd,Editors,England,Alternative/Indie
19bf27e2-83a8-d10e-50af-4d87f5b777fb,Hollywood Undead,United States of America,Rock
441df52d-d47e-2506-2711-6cccd801888f,Roxette,Sweden,Pop
e2ed427a-a6b5-11e0-b446-00251188dd67,Yellowcard,United States of America,Alternative/Indie
1fd7b589-2cf9-46c3-bcc7-3bdf46650190,Moses Sumney,N\A,Alternative/Indie
e27221e4-a6b5-11e0-b446-00251188dd67,Mazzy Star,United States of America,Alternative/Indie
c77b6054-4990-47b3-afd0-add57d173b96,Car Seat Headrest,United States,N\A
e46c9429-a6b5-11e0-b446-00251188dd67,Dream Theater,United States of America,Rock
e7bdb848-a6b5-11e0-b446-00251188dd67,Bobby Helms,United States of America,Country
e470a57c-a6b5-11e0-b446-00251188dd67,Philip Glass,United States of America,Classical/Opera
e5ba64ab-a6b5-11e0-b446-00251188dd67,Craig David,England,Soul/R&B
e7a46894-a6b5-11e0-b446-00251188dd67,The Horrors,England,Alternative/Indie
abacc8f2-171f-93ad-1a5e-ee0c25944bed,Peter Bjorn and John,Sweden,Alternative/Indie
eee84100-a6b5-11e0-b446-00251188dd67,Kurt Vile,United States of America,Alternative/Indie
7831b5d5-67d2-b21c-b3f3-e94e4a693e4d,The Temper Trap,Australia,Alternative/Indie
ee5c917e-a6b5-11e0-b446-00251188dd67,Sara Bareilles,United States of America,Pop
f274b59c-b77b-948c-8c79-33d8fda6cb20,Pendulum,Australia,Electronica/Dance
f05e4772-a6b5-11e0-b446-00251188dd67,Starfucker,United States,Alternative/Indie
e8a32ef2-a6b5-11e0-b446-00251188dd67,Bonnie Tyler,Wales,Pop
e266069a-a6b5-11e0-b446-00251188dd67,The Human League,England,Pop
2a98f775-877a-fe42-9d38-6cfb81bd4a43,Michael Kiwanuka,England,Soul/R&B
3a51efdf-8e86-035a-5bf8-fc10ddeb1fb2,Metric,Canada,Alternative/Indie
e2f68a17-a6b5-11e0-b446-00251188dd67,Dolly Parton,United States of America,Country
4bdc6d1b-be2a-44f6-e109-d1d1ec3442ba,The Libertines,Australia,N\A
e7f5b0a0-a6b5-11e0-b446-00251188dd67,Survivor,United States of America,Rock
8e6578fa-c795-d8e5-4af8-06bb54f0b465,Kenny Loggins,United States of America,Pop
e6eecbe4-a6b5-11e0-b446-00251188dd67,Thievery Corporation,United States of America,Electronica/Dance
f3b30abb-9b45-431d-82ce-7867554cc552,Sylvan Esso,N\A,Alternative/Indie
e8137233-b50f-4a5a-8341-739ce80a4c47,Maluma,N\A,N\A
81a9cc34-5b09-9b55-4dfb-5f64e773a00b,Machine Head,United States of America,Rock
27744205-a767-0da8-7b44-487aff083166,Eels,United States of America,Alternative/Indie
b1ada2b4-c446-4a8d-b967-b42b821ffea1,Ghost,N\A,N\A
632d8745-05a1-724f-03c1-b481f6c27c3e,The Doobie Brothers,United States of America,Rock
78f892a4-b76c-4e91-75ac-c23e0ae0683a,The Tallest Man on Earth,Sweden,Alternative/Indie
e8e85a84-cfa6-ce48-75dd-aedafabc8ec9,Foxygen,United States of America,Alternative/Indie
e5bc4d09-a6b5-11e0-b446-00251188dd67,R. Kelly,United States of America,Soul/R&B
f0f9f9c1-a6b5-11e0-b446-00251188dd67,Stromae,Belgium,Electronica/Dance
e45f2abc-a6b5-11e0-b446-00251188dd67,The Cars,United States of America,Rock
edf00700-a6b5-11e0-b446-00251188dd67,Laura Marling,England,Alternative/Indie
43010090-4102-a970-7c77-9d5c72c8c655,Vince Guaraldi Trio,United States of America,Jazz
e490752f-a6b5-11e0-b446-00251188dd67,Billy Talent,Canada,Rock
e390b37f-a6b5-11e0-b446-00251188dd67,Etta James,United States of America,Blues
e6096029-a6b5-11e0-b446-00251188dd67,Tracy Chapman,United States of America,Pop
2d096979-d394-4146-9166-4c27fcd2f872,John Denver,United States of America,Pop
02ebe24b-5ea2-42b6-5bb0-fe7b67e1ab52,Soft Cell,England,Pop
e42be5ef-a6b5-11e0-b446-00251188dd67,Ennio Morricone,Italy,Soundtracks
435a7637-1dea-47b4-8bbb-722b50dad0af,Converge,United States of America,Alternative/Indie
e2e1f750-e0a4-6792-0868-9a71721a0875,Cashmere Cat,Norway,Electronica/Dance
e23ea6d9-a6b5-11e0-b446-00251188dd67,The Hives,Sweden,Alternative/Indie
f1a0ac9e-a6b5-11e0-b446-00251188dd67,Hurts,England,Pop
b8b1b6f8-1954-69de-e87c-9725f514a0c6,Destroyer,Canada,Alternative/Indie
e28df733-e7c5-4884-e8e5-388e5b038c59,Gojira,France,Rock
b4f70999-7fa0-6adc-c1b0-79e866af6b83,Capital Cities,United States of America,Alternative/Indie
eb63e50d-a6b5-11e0-b446-00251188dd67,Fiona Apple,United States of America,Alternative/Indie
187efb01-8e89-6a91-714a-b91396b24a90,ZHU,N\A,Electronica/Dance
f26fc60a-a6b5-11e0-b446-00251188dd67,The Naked and Famous,New Zealand,Alternative/Indie
3e74e521-22dd-58dc-b953-ecbdd050f2ef,The Avalanches,Australia,Electronica/Dance
dd5e66e8-8ba1-6071-fc73-c44f6c1a2161,Baths,United States of America,Electronica/Dance
c3bd1e2f-87a7-2676-db33-0fdc23418153,The Brian Jonestown Massacre,United States of America,Alternative/Indie
e2ddebfb-a6b5-11e0-b446-00251188dd67,Simple Plan,Canada,Pop
12298528-c437-d83f-484c-cd9b0cd2990b,Explosions in the Sky,United States of America,Alternative/Indie
cc3eb64d-a353-111d-9af1-27385dad1965,Earl Sweatshirt,United States of America,Rap/Hip Hop
ef5f2b42-8137-8ebe-9d31-c784f241a0a3,The Paper Kites,Australia,Folk
bf7b6c48-5866-c829-3bbf-aff0240dd80d,Tennis,United States of America,Alternative/Indie
e5d6cc10-a6b5-11e0-b446-00251188dd67,AFI,United States of America,Alternative/Indie
b9005d98-129e-d616-2377-a79f3a0e3403,Jethro Tull,England,Rock
aabd195c-8387-ab94-9eb0-47f4ec543d82,Kevin Morby,United States of America,Rock
ea0f8341-a6b5-11e0-b446-00251188dd67,Ice Cube,United States of America,Rap/Hip Hop
f273c45d-a6b5-11e0-b446-00251188dd67,The Vaccines,England,Alternative/Indie
aeb6f2ce-e236-4f7e-b8f7-0c30a2441b84,The Bangles,N\A,N\A
e2cf1e12-a6b5-11e0-b446-00251188dd67,Hoobastank,United States of America,Rock
e7faefd7-a6b5-11e0-b446-00251188dd67,Silversun Pickups,United States of America,Alternative/Indie
d9c17e83-6e67-4473-ad6a-9c3a5f4ae3cb,T. Rex,England,Rock
eba1241b-a6b5-11e0-b446-00251188dd67,Duke Dumont,England,Electronica/Dance
ef794b2d-a6b5-11e0-b446-00251188dd67,White Lies,England,Alternative/Indie
65c0ed97-2240-83a6-42d4-d4565b840303,Dio,Netherlands,N\A
c77509f0-7830-f659-fe37-4549d9b4f2eb,Devo,United States of America,Alternative/Indie
18cd0c0c-e604-a975-ad47-04780086ffee,NAV,N\A,Rap/Hip Hop
76f9ceb8-e750-c954-cff7-8601f5daab55,Enya,Ireland,New Age
e7548d6d-a6b5-11e0-b446-00251188dd67,Burl Ives,United States of America,Folk
e32c6dd1-a6b5-11e0-b446-00251188dd67,Steppenwolf,United States of America,Rock
e20bfa02-a6b5-11e0-b446-00251188dd67,Nelly,United States of America,Rap/Hip Hop
2df6a317-9704-469d-91df-ae3efaf8ecb3,Honne,N\A,Electronica/Dance
46d4f7d2-7ef4-48ab-ba6c-eed6a514febc,SOHN,England,Electronica/Dance
37093b1d-fba8-d44b-012d-bf424288d311,Death from Above 1979,Canada,Alternative/Indie
dff21445-4fd2-847b-6340-d869b7a755c4,Gary Clark Jr.,United States of America,Alternative/Indie
e55b08bb-a6b5-11e0-b446-00251188dd67,Cut Copy,Australia,Electronica/Dance
031c26d7-1df5-0e36-597d-d5a69cf06a1f,John Maus,United States of America,N\A
ea68edd0-a6b5-11e0-b446-00251188dd67,Sepultura,Brazil,Rock
e6bb427e-a6b5-11e0-b446-00251188dd67,Steve Miller Band,United States of America,Rock
e5cae3c3-a6b5-11e0-b446-00251188dd67,Manic Street Preachers,Wales,Alternative/Indie
e23eaeaf-a6b5-11e0-b446-00251188dd67,Kool & The Gang,United States of America,Soul/R&B
ac27eb0a-888c-f39f-1bf6-6c69a44768c9,TOKiMONSTA,United States of America,Electronica/Dance
ea47b19c-a6b5-11e0-b446-00251188dd67,Killswitch Engage,United States of America,Pop
e799cf1d-a6b5-11e0-b446-00251188dd67,Andrew Bird,United States of America,Alternative/Indie
e2a39e57-a6b5-11e0-b446-00251188dd67,Dusty Springfield,England,Pop
8f0621d1-838f-4266-b6b2-108ecd2daca5,The Used,N\A,N\A
f3af55b8-e106-9386-d668-1831c3ef0c21,B.o.B,United States of America,Rap/Hip Hop
f054e7b7-a6b5-11e0-b446-00251188dd67,Paloma Faith,England,Pop
e702dbdb-a6b5-11e0-b446-00251188dd67,Fugees,United States of America,Rap/Hip Hop
7b97999f-dbe0-4a16-98a7-89db9dc1f4f0,Duke Ellington,N\A,N\A
e9099250-a6b5-11e0-b446-00251188dd67,Bad Religion,United States of America,Alternative/Indie
a9ed03a6-c5e1-4350-9c1a-f5f209cc2620,Chet Baker,N\A,N\A
789aaf1e-d05e-2e77-7148-2cad9b96d558,Seal,England,Pop
ddca4b41-89cb-3390-f217-e65e707d008e,Whitesnake,England,Rock
e22e505c-a6b5-11e0-b446-00251188dd67,Siouxsie and the Banshees,England,Rock
dfe122fe-e1a0-4495-b652-712812de1298,Zero 7,N\A,N\A
ee044a1e-3dd5-4562-9a0b-a3af56d267c1,Supergrass,England,Rock
3670e99f-7100-747d-aa7b-239020ff9b67,Biffy Clyro,Scotland,Alternative/Indie
5a1c1897-99ce-4f6d-be5d-98383c0387c2,Fitz and the Tantrums,United States,N\A
e371e0ec-a6b5-11e0-b446-00251188dd67,The Game,United Kingdom,Rap/Hip Hop
1d5c8e4b-527e-46db-9250-96c0196ea8a5,Gavin James,Ireland,Alternative/Indie
aaff6d83-f3f3-1304-9913-45b89c7a7b6b,Tricky,England,Alternative/Indie
f274ee56-c7d6-08bc-470e-1ce06bbe69e6,Mika,England,Pop
eb6f8336-a6b5-11e0-b446-00251188dd67,Claude Debussy,France,Classical/Opera
e4465e11-26bf-4377-bffb-243cd612de4b,Isaiah Rashad,United States of America,Rap/Hip Hop
d121bcb8-8d69-e180-1030-3f0cc8959cc4,Becky G,United States of America,Pop
af66a4df-a323-461d-14d9-a5f74bb375e5,Flight Facilities,Australia,Electronica/Dance
e2bf38a8-9213-52b1-172c-2e2f53a1816f,Digitalism,Germany,Electronica/Dance
e4593d7d-a6b5-11e0-b446-00251188dd67,Within Temptation,Netherlands,Rock
e4e39125-a6b5-11e0-b446-00251188dd67,Alphaville,Germany,Pop
fa300014-ffc9-44a6-8761-4724f0674c1e,Thin Lizzy,Ireland,Rock
c0866bf4-71f0-f283-2e4c-31e20150fd39,Sleeping at Last,United States of America,Alternative/Indie
c1911ef3-ca87-7c2d-3e9a-6179dea18f22,Jasmine Thompson,England,Pop
f0fbc986-a6b5-11e0-b446-00251188dd67,Saint Motel,United States of America,Alternative/Indie
73afa1e8-679b-267c-1cd8-3d4271ad8064,The Supremes,United States of America,Soul/R&B
27a833bb-18b8-501a-fde2-ca027ba1158b,Robyn,Sweden,Electronica/Dance
ab81afad-ef7f-2115-2800-ac9ea160ff2a,Benjamin Francis Leftwich,England,Alternative/Indie
f101573d-a6b5-11e0-b446-00251188dd67,The Drums,United States of America,Alternative/Indie
e2e83c93-a6b5-11e0-b446-00251188dd67,Kraftwerk,Germany,Electronica/Dance
b73c70dd-9e19-f330-1042-ed6819373788,Cass McCombs,United States of America,Alternative/Indie
bb415701-4236-9681-fc43-cb77c78041f9,Theory of a Deadman,Canada,Rock
e4dc5181-a6b5-11e0-b446-00251188dd67,Kaskade,United States of America,Electronica/Dance
103b6e9a-2413-be86-5091-b8dba50534e2,Azealia Banks,United States of America,Rap/Hip Hop
21e39020-7502-4ff1-a568-e28fe52df273,P.O.D.,United States of America,Rock
e7489a39-a6b5-11e0-b446-00251188dd67,Lupe Fiasco,United States of America,Rap/Hip Hop
7bfaf670-3f73-855c-bf7e-6a086582710c,The Cinematic Orchestra,England,Electronica/Dance
b90ef51a-bb10-0fe6-5b0c-b8a84ddeb6cc,Porcupine Tree,England,Rock
e9e2ee18-a6b5-11e0-b446-00251188dd67,Europe,Sweden,Rock
f0270c8b-a6b5-11e0-b446-00251188dd67,Red Velvet,N\A,Jazz
e6990ab1-a6b5-11e0-b446-00251188dd67,Blonde Redhead,United States of America,Alternative/Indie
dc64cce7-e314-4c72-b645-a9c67e278cc6,Godspeed You! Black Emperor,N\A,N\A
503a99c7-619b-bdb8-de4d-5932fb11d08b,Dinosaur Jr.,United States of America,Alternative/Indie
be711208-3b33-a464-0bfe-0d4e78faf2e1,Staind,United States of America,Rock
e64ba86b-a6b5-11e0-b446-00251188dd67,Devendra Banhart,United States of America,Alternative/Indie
e6be13d6-a6b5-11e0-b446-00251188dd67,Roxy Music,England,Rock
e5d952ee-a6b5-11e0-b446-00251188dd67,Bloodhound Gang,United States of America,Alternative/Indie
e32c6e9f-a6b5-11e0-b446-00251188dd67,The Allman Brothers Band,United States of America,Rock
3c7be1eb-52e2-4294-b422-4346ecb0c884,Ry x,Australia,Alternative/Indie
81cd28ae-e929-fbec-664d-2dc446e5c598,Third Eye Blind,United States of America,Rock
01adf306-3574-198a-4601-12d2d9f1d10e,Primal Scream,Scotland,Pop
d5c0840f-208b-36c3-9147-cf530673266c,Echosmith,United States of America,Alternative/Indie
e697163c-a6b5-11e0-b446-00251188dd67,The Stooges,United States of America,Rock
49879c51-ca45-be25-f911-748a44e7982d,MF DOOM,United States of America,Rap/Hip Hop
95671f70-b80e-cd0c-6854-27319fcd066c,Cher,United States of America,Pop
e5d94b01-a6b5-11e0-b446-00251188dd67,Rob Zombie,United States of America,Rock
5ff9c181-edaa-4dd8-b3a8-3ef782239d3c,The Byrds,United States of America,Rock
e4de0f91-a6b5-11e0-b446-00251188dd67,Timbaland,United States of America,Pop
6bc3ffcb-8855-4b0d-80ba-848be0f8386a,Catfish and The Bottlemen,United Kingdom,Alternative/Indie
fc2eaa2f-a532-4bfb-9fb4-d67e7d5a72e7,BROODS,New Zealand,Alternative/Indie
873798b0-01a0-ad8c-0947-6825bc6d2479,Dr. Dog,N\A,N\A
e78d3b11-a6b5-11e0-b446-00251188dd67,Madvillain,United States of America,Rap/Hip Hop
ece70c57-a6b5-11e0-b446-00251188dd67,Amon Amarth,Sweden,Rock
2138ac2c-dc14-47ba-8b98-766b82d2f677,Homeshake,Canada,Rock
e6bb3ffe-a6b5-11e0-b446-00251188dd67,Talk Talk,England,Rock
52cf64a6-c216-875f-584f-aed349765e3b,Patti Smith,United States of America,Rock
127c3913-d859-907d-b1ab-837bf5dd4a59,Apocalyptica,Finland,Rock
c346fa00-fd04-7caf-d6fa-365a4cbadfe3,Pyotr Ilyich Tchaikovsky,Russia,Classical/Opera
92a63568-5ed3-e2ee-3803-3a572e6156df,Def Leppard,England,Rock
354a30ff-7091-4126-afb2-814f2c5a08c2,Novo Amor,N\A,Alternative/Indie
38041d19-100d-ec46-c1bb-2ce123c4a0a2,Bush,England,Alternative/Indie
5af91250-60ab-b0c3-2f39-b65f96df4a2c,The Pretty Reckless,United States of America,Alternative/Indie
4246bc12-61b6-42de-9fe6-81969fb2b26f,Eartha Kitt,United States of America,Pop
c6e7648f-09b6-21a2-bc1b-78435b298e1d,Santigold,United States of America,Alternative/Indie
e942a94b-a6b5-11e0-b446-00251188dd67,Nightmares on Wax,England,Electronica/Dance
e69973b8-3d9e-3063-bda7-8e0198e465d4,Chelsea Wolfe,United States of America,Alternative/Indie
e7de8ba4-a6b5-11e0-b446-00251188dd67,Jack White,United States of America,Alternative/Indie
2a4397e4-eb07-4573-a27d-e6f074750fe8,The Roots,United States of America,Rap/Hip Hop
68b6b9ea-cc3c-62a4-b5e1-57e62c47c37e,Jake Bugg,England,Alternative/Indie
eb46290e-09c7-43ab-ba28-4b9e5ee616e5,Aquilo,United Kingdom,Pop
70f33029-176b-f975-c0b3-d6d77de14243,Morcheeba,England,Electronica/Dance
f2bf3f7d-a6b5-11e0-b446-00251188dd67,Fugazi,United States of America,alternative/indie
1dd2e158-0506-4256-8920-865ae56b5645,Dropkick Murphys,United States of America,Alternative/Indie
b0cb18ff-bd13-d733-3e39-29f106af7425,J Dilla,United States of America,N\A
e49e1fe1-a6b5-11e0-b446-00251188dd67,Chris Isaak,United States of America,Pop
e91f62da-a6b5-11e0-b446-00251188dd67,Cypress Hill,United States of America,Rap/Hip Hop
52c0d924-f14e-e4c2-6951-a85a3c78f37e,SBTRKT,England,Electronica/Dance
ca59478b-2b05-f08f-ee6d-b3e519196a01,Porter Robinson,United States of America / Canada,Electronica/Dance
e2ffcbe3-a6b5-11e0-b446-00251188dd67,Groove Armada,England,Electronica/Dance
e6ada34d-a6b5-11e0-b446-00251188dd67,Shakin' Stevens,Wales,Pop
8d785a3a-2335-0f90-ff1e-cdf83b25ab17,Bill Evans,United States of America,Jazz
7fab3d11-29fa-536e-e63d-b0a563bc3f38,Lionel Richie,United States of America,Soul/R&B
e5c6d9e3-a6b5-11e0-b446-00251188dd67,The Zombies,England,Rock
e7f136e7-a6b5-11e0-b446-00251188dd67,Drowning Pool,United States of America,Rock
eeecc4d1-95da-dfe8-b1f5-e15520a63a93,Natalie Imbruglia,Australia,Pop
23d28e50-3d7e-7f7c-af56-5a34a8f7be79,Stereolab,England,Alternative/Indie
283e8035-872b-ecd9-f288-ee4d1265d804,Commodores,United States of America,Soul/R&B
0f0044da-491f-f66b-56cd-57ff14a33a53,Sabaton,Sweden,Rock
f0985c32-a6b5-11e0-b446-00251188dd67,Bahamas,Canada,Folk
d91e7dfd-e0ae-7812-f9ec-04de24308fb7,Tinashe,England,Soul/R&B
e5bfbdb4-a6b5-11e0-b446-00251188dd67,Godsmack,United States of America,Rock
3a04a496-cbaf-05eb-1069-8823227b18b2,Idina Menzel,United States of America,Pop
ff33c706-1322-5d17-78c8-0f61189ad790,Volbeat,Denmark,Rock
ee7360a6-a6b5-11e0-b446-00251188dd67,She & Him,United States of America,Alternative/Indie
6b9bfdad-8f75-8763-59c4-98fc6122efa5,Herbie Hancock,United States of America,Jazz
79136082-b9f1-0783-2e7a-86d7de91aae4,Sir Sly,United States of America,Alternative/Indie
e492785b-a6b5-11e0-b446-00251188dd67,Buffalo Springfield,United States of America,Rock
6e1fe97f-6ce1-4d62-90ea-7ac70396a162,PARTYNEXTDOOR,Canada,Soul/R&B
fd725984-f5ff-d3e0-f4b2-c2c9e88afc90,JoJo,United States of America,Pop
ccc1d88f-d850-ea81-a2e6-31575b91a846,The Internet,United States of America,Alternative/Indie
ed41402f-a6b5-11e0-b446-00251188dd67,Don Diablo,Netherlands,Electronica/Dance
badbb804-f7be-574f-38c2-8f00b3179894,Neon Indian,United States of America,Alternative/Indie
e272217d-a6b5-11e0-b446-00251188dd67,Crowded House,New Zealand,Rock
629fcb4d-ae9e-dfde-593c-f75d7659ee9d,Frank Zappa,United States of America,Rock
1b327659-e19f-40d6-a14e-fad5f765c4d3,Denzel Curry,N\A,Rap/Hip Hop
e799d266-a6b5-11e0-b446-00251188dd67,Cheap Trick,United States of America,Rock
5503f2da-5bfc-1dd1-4f1a-83f8ea9ad45f,Olly Murs,England,Pop
e57d182b-a6b5-11e0-b446-00251188dd67,OK Go,United States of America,Alternative/Indie
01b4bef6-1dd7-5ec2-8e62-13b9f9657b5d,Misfits,United States of America,Rock
5f709d83-4ea6-410c-b6c7-16dea98d92d7,Chicago,United States of America,Rock
8666b4ea-8330-c7fa-d221-13fa69f8c75e,Arch Enemy,Sweden,Rock
e6f30eba-a6b5-11e0-b446-00251188dd67,Janet Jackson,United States of America,Pop
ea1d07bb-a6b5-11e0-b446-00251188dd67,Janis Joplin,United States of America,Rock
e46a8b0c-a6b5-11e0-b446-00251188dd67,Missy Elliott,United States of America,Rap/Hip Hop
e5b89406-a6b5-11e0-b446-00251188dd67,Ciara,United States of America,Soul/R&B
d0e18707-83d7-8c92-dc02-53320df7667d,Underworld,England,Electronica/Dance
e690da01-a6b5-11e0-b446-00251188dd67,of Montreal,United States of America,Alternative/Indie
800c96fa-4d9e-d6c7-14e7-35564de9e03a,Erik Satie,N\A,N\A
8899d3d8-114c-478d-abd1-c9cdcdde178b,Travis,Scotland,Alternative/Indie
27fad9bd-80d9-f6b9-555d-d658c063d35d,T.I.,United States of America,Rap/Hip Hop
e2150b75-a6b5-11e0-b446-00251188dd67,Erykah Badu,United States of America,Soul/R&B
e4b5e4d8-a6b5-11e0-b446-00251188dd67,Grateful Dead,United States of America,Rock
e7cecf46-a6b5-11e0-b446-00251188dd67,Klaxons,England,Pop
f7d7820f-e095-4690-9b08-a0c0c607912a,Sly & The Family Stone,United States of America,Soul/R&B
a2af967c-236b-9146-d6b9-d6085cc5fd7f,Mobb Deep,United States of America,Rap/Hip Hop
e3b5a5ad-107c-f632-ee08-b1719197c675,Paolo Nutini,Scotland,Pop
f1d5ff43-a6b5-11e0-b446-00251188dd67,Swedish House Mafia,Sweden,Electronica/Dance
0e01d618-d0e1-0312-7783-e6851170fc3f,AlunaGeorge,England,Electronica/Dance
e3b36777-a6b5-11e0-b446-00251188dd67,The Band,Canada,Rock
e7f13619-a6b5-11e0-b446-00251188dd67,Lamb of God,United States of America,Rock
e2ed45a8-a6b5-11e0-b446-00251188dd67,Tina Turner,United States of America,Soul/R&B
e310a0db-a6b5-11e0-b446-00251188dd67,Busta Rhymes,United States of America,Rap/Hip Hop
b1cb1456-4919-02f4-9fb0-8e853f77925e,The Darkness,England,Rock
c7acbd59-4393-2877-1dc6-5d5cb3c05f31,Stan Getz,N\A,N\A
e853c10c-a6b5-11e0-b446-00251188dd67,Antonio Vivaldi,Italy,Classical/Opera
f2fbd442-a6b5-11e0-b446-00251188dd67,Woodkid,France,Alternative/Indie
960f1da8-b59c-be5c-235a-e61217372736,Lukas Graham,Denmark,N\A
f31df160-acfe-4b66-3b79-b1d8e0c205c7,Nosaj Thing,United States of America,Electronica/Dance
